country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-04-2026 11:00:00",23.243639,72.68994,PM10,67,106,86
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-04-2026 11:00:00",23.243639,72.68994,NH3,1,2,2
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-04-2026 11:00:00",23.243639,72.68994,SO2,2,6,3
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","09-04-2026 11:00:00",22.248853,70.776774,PM2.5,45,89,65
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","09-04-2026 11:00:00",22.248853,70.776774,OZONE,6,14,8
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-04-2026 11:00:00",22.969611,72.643500,CO,2,48,11
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-04-2026 11:00:00",22.969611,72.643500,OZONE,29,46,32
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-04-2026 11:00:00",28.6701,76.9254,PM10,52,76,65
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-04-2026 11:00:00",28.6701,76.9254,NO2,13,14,13
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","09-04-2026 11:00:00",23.593150,72.372792,NO2,30,43,37
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","09-04-2026 11:00:00",21.755417,72.139056,NO2,51,69,59
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-04-2026 11:00:00",28.6701,76.9254,PM2.5,39,54,47
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","09-04-2026 11:00:00",28.39072,77.30059,CO,9,13,12
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-04-2026 11:00:00",28.376058,77.315741,PM2.5,24,249,101
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-04-2026 11:00:00",28.376058,77.315741,NH3,9,10,10
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-04-2026 11:00:00",28.4417,77.3217,PM2.5,51,500,92
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","09-04-2026 11:00:00",28.806223,76.141105,NH3,8,12,10
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","09-04-2026 11:00:00",28.806223,76.141105,CO,2,6,4
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","09-04-2026 11:00:00",28.593883,76.270653,PM2.5,25,232,115
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","09-04-2026 11:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","09-04-2026 11:00:00",28.4501238,77.0263051,NO2,9,46,27
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","09-04-2026 11:00:00",28.4501238,77.0263051,OZONE,4,31,16
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","09-04-2026 11:00:00",29.140560,75.744941,PM2.5,1,93,39
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","09-04-2026 11:00:00",29.140560,75.744941,NH3,12,13,13
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","09-04-2026 11:00:00",29.140560,75.744941,CO,14,48,42
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","09-04-2026 11:00:00",29.8006,76.4155,CO,2,44,26
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","09-04-2026 11:00:00",29.8006,76.4155,OZONE,6,19,12
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-04-2026 11:00:00",28.4417,77.3217,OZONE,10,10,10
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-04-2026 11:00:00",29.503664,75.467934,NO2,17,21,19
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-04-2026 11:00:00",29.503664,75.467934,SO2,10,11,10
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","09-04-2026 11:00:00",28.206800,76.799700,PM2.5,43,263,97
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","09-04-2026 11:00:00",28.206800,76.799700,PM10,42,153,83
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","09-04-2026 11:00:00",28.3419248,77.319699,PM10,53,59,56
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","09-04-2026 11:00:00",28.4227,77.0667,NO2,4,10,6
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-04-2026 11:00:00",28.4417,77.3217,SO2,6,6,6
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","09-04-2026 11:00:00",27.9002,76.9938,PM2.5,NA,NA,NA
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","09-04-2026 11:00:00",27.9002,76.9938,NH3,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-04-2026 11:00:00",28.360699,76.936090,PM2.5,28,76,58
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-04-2026 11:00:00",28.360699,76.936090,SO2,2,13,7
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-04-2026 11:00:00",28.360699,76.936090,CO,7,18,14
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","09-04-2026 11:00:00",28.060249,76.113115,PM10,34,118,69
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","09-04-2026 11:00:00",28.060249,76.113115,NH3,4,6,5
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","09-04-2026 11:00:00",34.06313,74.96017,NO2,2,31,10
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-04-2026 11:00:00",23.80569,86.44268,PM2.5,NA,NA,NA
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-04-2026 11:00:00",30.1480566,77.2893471,NO2,11,38,26
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-04-2026 11:00:00",30.1480566,77.2893471,SO2,10,15,12
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-04-2026 11:00:00",30.1480566,77.2893471,OZONE,8,34,16
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-04-2026 11:00:00",28.52123,76.37138,SO2,11,13,12
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-04-2026 11:00:00",28.52123,76.37138,CO,22,38,35
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-04-2026 11:00:00",28.52123,76.37138,OZONE,39,40,40
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","09-04-2026 11:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","09-04-2026 11:00:00",28.1485564,77.3320667,SO2,12,13,13
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","09-04-2026 11:00:00",28.1485564,77.3320667,CO,27,28,28
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-04-2026 11:00:00",16.172806,75.659694,NO2,6,12,11
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-04-2026 11:00:00",16.172806,75.659694,OZONE,6,13,12
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-04-2026 11:00:00",29.536400,75.015800,SO2,1,23,11
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-04-2026 11:00:00",29.536400,75.015800,OZONE,8,19,12
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","09-04-2026 11:00:00",30.7057778,76.8531805555555,NO2,NA,NA,NA
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","09-04-2026 11:00:00",28.3153,76.9143,NO2,5,11,8
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-04-2026 11:00:00",13.328028,75.797056,OZONE,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","09-04-2026 11:00:00",15.459706,75.008381,CO,24,64,61
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-04-2026 11:00:00",15.3714823,75.1160168,NH3,1,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-04-2026 11:00:00",15.3714823,75.1160168,CO,14,28,17
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-04-2026 11:00:00",17.336318,76.847397,NH3,2,3,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-04-2026 11:00:00",17.336318,76.847397,SO2,3,5,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-04-2026 11:00:00",17.336318,76.847397,OZONE,10,24,14
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","09-04-2026 11:00:00",15.347630,76.181767,NO2,16,30,28
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","09-04-2026 11:00:00",12.415911,75.735050,PM10,6,34,19
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","09-04-2026 11:00:00",12.415911,75.735050,SO2,7,7,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-04-2026 11:00:00",12.889250,74.853000,NO2,7,10,9
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","09-04-2026 11:00:00",12.9135218,77.5950804,CO,44,58,47
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-04-2026 11:00:00",12.9352049,77.6814488,PM10,8,112,56
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-04-2026 11:00:00",12.9352049,77.6814488,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-04-2026 11:00:00",12.9352049,77.6814488,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-04-2026 11:00:00",12.9352049,77.6814488,SO2,1,32,8
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-04-2026 11:00:00",12.951913,77.539784,SO2,9,34,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","09-04-2026 11:00:00",12.21041,76.37376,CO,5,71,22
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-04-2026 11:00:00",12.733409,77.298051,PM2.5,23,119,50
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-04-2026 11:00:00",12.733409,77.298051,NO2,11,87,24
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-04-2026 11:00:00",12.733409,77.298051,CO,12,57,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","09-04-2026 11:00:00",13.940000,75.555917,NO2,20,28,24
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","09-04-2026 11:00:00",12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-04-2026 11:00:00",12.917348,77.622813,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","09-04-2026 11:00:00",12.7816279,77.6299145,SO2,14,20,16
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-04-2026 11:00:00",13.0270199,77.494094,PM10,47,68,53
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-04-2026 11:00:00",12.938539,77.590100,PM2.5,27,87,60
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-04-2026 11:00:00",12.938539,77.590100,NO2,15,118,37
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","09-04-2026 11:00:00",12.9756843,77.5660749,CO,NA,NA,NA
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-04-2026 11:00:00",12.920984,77.584908,NH3,1,1,1
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","09-04-2026 11:00:00",23.81748678,79.446246,CO,14,26,18
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-04-2026 11:00:00",22.9682591,76.064118,PM10,109,298,171
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-04-2026 11:00:00",22.9682591,76.064118,NO2,55,118,95
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","09-04-2026 11:00:00",22.9682591,76.064118,SO2,12,78,32
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-04-2026 11:00:00",26.203442,78.193251,NH3,4,6,5
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","09-04-2026 11:00:00",26.259242,78.216432,PM2.5,29,183,76
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-04-2026 11:00:00",11.875000,75.373200,NH3,1,2,2
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-04-2026 11:00:00",11.875000,75.373200,SO2,1,5,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-04-2026 11:00:00",11.875000,75.373200,OZONE,30,35,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-04-2026 11:00:00",8.8787,76.6073,PM2.5,40,51,46
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-04-2026 11:00:00",8.8787,76.6073,SO2,2,3,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","09-04-2026 11:00:00",8.8787,76.6073,CO,13,18,15
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-04-2026 11:00:00",10.532400,76.215900,PM10,62,85,75
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-04-2026 11:00:00",10.532400,76.215900,SO2,1,1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-04-2026 11:00:00",10.532400,76.215900,CO,6,10,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","09-04-2026 11:00:00",10.532400,76.215900,OZONE,29,32,30
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-04-2026 11:00:00",23.264759,77.381568,CO,16,42,25
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-04-2026 11:00:00",22.7289,75.8076,OZONE,9,37,13
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-04-2026 11:00:00",22.4310,75.5213,PM2.5,46,401,201
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-04-2026 11:00:00",22.4310,75.5213,NO2,40,130,96
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-04-2026 11:00:00",22.4310,75.5213,SO2,8,47,17
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-04-2026 11:00:00",22.4310,75.5213,CO,29,118,70
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","09-04-2026 11:00:00",16.802639,75.722694,CO,8,51,22
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-04-2026 11:00:00",16.7602,77.1428,PM2.5,44,75,58
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-04-2026 11:00:00",16.7602,77.1428,NO2,11,35,18
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","09-04-2026 11:00:00",26.259242,78.216432,NH3,5,10,7
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","09-04-2026 11:00:00",26.259242,78.216432,SO2,5,25,9
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-04-2026 11:00:00",22.7524,75.8872,SO2,49,68,58
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-04-2026 11:00:00",22.7524,75.8872,CO,26,75,70
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-04-2026 11:00:00",23.210494,77.425409,NO2,16,56,32
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","09-04-2026 11:00:00",22.6780,75.8559,CO,1,50,47
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-04-2026 11:00:00",23.163174,79.973061,CO,7,33,20
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-04-2026 11:00:00",23.142888,79.916147,NO2,11,42,19
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-04-2026 11:00:00",23.142888,79.916147,SO2,13,22,16
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-04-2026 11:00:00",23.142888,79.916147,OZONE,9,48,22
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-04-2026 11:00:00",23.168606,79.932247,CO,56,116,91
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-04-2026 11:00:00",23.218135,79.957770,NH3,5,6,5
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-04-2026 11:00:00",23.218135,79.957770,OZONE,2,48,23
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","09-04-2026 11:00:00",23.50016,80.23284,PM10,69,101,84
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","09-04-2026 11:00:00",23.50016,80.23284,CO,23,44,30
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-04-2026 11:00:00",22.7084,75.8815,SO2,18,22,19
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-04-2026 11:00:00",22.7084,75.8815,CO,30,87,70
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-04-2026 11:00:00",23.163174,79.973061,NO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-04-2026 11:00:00",23.163174,79.973061,NH3,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-04-2026 11:00:00",23.838586,78.759431,CO,6,30,24
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-04-2026 11:00:00",23.838586,78.759431,OZONE,35,76,51
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","09-04-2026 11:00:00",23.8640158,78.80289321,NO2,2,30,9
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","09-04-2026 11:00:00",23.8640158,78.80289321,CO,68,84,73
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-04-2026 11:00:00",24.58434363,80.8549414,PM2.5,49,51,50
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-04-2026 11:00:00",24.108970,82.645580,PM2.5,41,326,139
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-04-2026 11:00:00",23.108440,77.511428,PM10,93,172,129
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-04-2026 11:00:00",23.108440,77.511428,SO2,12,127,42
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-04-2026 11:00:00",24.108970,82.645580,CO,16,70,61
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-04-2026 11:00:00",24.108970,82.645580,NH3,2,3,3
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","09-04-2026 11:00:00",23.838586,78.759431,NH3,1,11,4
India,Maharashtra,Beed,"Bir, Beed - MPCB","09-04-2026 11:00:00",18.988474,75.753873,NO2,16,85,32
India,Maharashtra,Beed,"Bir, Beed - MPCB","09-04-2026 11:00:00",18.988474,75.753873,NH3,4,5,5
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","09-04-2026 11:00:00",20.939198,77.765701,PM2.5,38,95,56
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","09-04-2026 11:00:00",19.962900,79.298714,PM2.5,83,294,155
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-04-2026 11:00:00",19.9775302,79.2337086,NO2,9,17,13
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","09-04-2026 11:00:00",23.1633321,75.800225,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","09-04-2026 11:00:00",19.962900,79.298714,NH3,1,2,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-04-2026 11:00:00",19.9775302,79.2337086,SO2,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-04-2026 11:00:00",19.10122,74.73339,SO2,1,6,4
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","09-04-2026 11:00:00",19.16485,73.23409,PM2.5,28,63,42
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","09-04-2026 11:00:00",19.296481,72.840923,NH3,4,9,6
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","09-04-2026 11:00:00",19.065931,72.862131,PM10,49,101,66
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","09-04-2026 11:00:00",19.065931,72.862131,NH3,3,5,4
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","09-04-2026 11:00:00",19.065931,72.862131,SO2,2,4,3
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","09-04-2026 11:00:00",19.23241,72.86895,PM10,64,123,82
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","09-04-2026 11:00:00",19.2243333,72.8658113,SO2,11,17,14
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-04-2026 11:00:00",19.192056,72.9585188,CO,21,21,21
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-04-2026 11:00:00",16.6870449,74.2505872,SO2,6,8,7
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-04-2026 11:00:00",16.6870449,74.2505872,CO,6,28,15
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-04-2026 11:00:00",16.6870449,74.2505872,OZONE,7,46,13
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-04-2026 11:00:00",16.7143745,74.2426398,PM10,NA,NA,NA
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-04-2026 11:00:00","19.2268427 ","73.0788456 ",PM2.5,10,47,20
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-04-2026 11:00:00","19.2268427 ","73.0788456 ",NH3,1,2,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-04-2026 11:00:00","19.2268427 ","73.0788456 ",OZONE,1,25,4
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-04-2026 11:00:00",19.710842,77.151824,PM2.5,12,65,38
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","09-04-2026 11:00:00",18.9767,72.8380,NH3,2,4,3
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","09-04-2026 11:00:00",18.9767,72.8380,SO2,2,9,6
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","09-04-2026 11:00:00",19.11074,72.86084,PM10,66,126,90
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-04-2026 11:00:00",18.1023399,73.4783687,SO2,19,93,39
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","09-04-2026 11:00:00",20.555712,74.529236,NH3,1,2,1
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-04-2026 11:00:00",19.710842,77.151824,NH3,2,4,3
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","09-04-2026 11:00:00",21.001264,75.565602,NH3,1,3,2
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","09-04-2026 11:00:00",19.25292,73.142019,PM2.5,14,68,41
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","09-04-2026 11:00:00",19.25292,73.142019,PM10,14,72,43
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-04-2026 11:00:00",19.9775302,79.2337086,CO,36,41,39
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-04-2026 11:00:00",20.918946,74.776388,CO,2,23,11
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-04-2026 11:00:00",19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-04-2026 11:00:00",19.19709,72.82204,CO,26,50,35
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-04-2026 11:00:00",18.96702,72.84214,NO2,20,53,30
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-04-2026 11:00:00",18.96702,72.84214,SO2,8,14,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-04-2026 11:00:00",18.96702,72.84214,OZONE,10,37,20
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-04-2026 11:00:00",19.1878657,72.8304069,PM10,32,52,42
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-04-2026 11:00:00",19.1878657,72.8304069,NO2,2,18,8
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-04-2026 11:00:00",19.0632143,72.8456324,PM2.5,13,59,33
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-04-2026 11:00:00",19.0632143,72.8456324,SO2,3,4,3
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","09-04-2026 11:00:00",19.1653323,72.922099,SO2,9,31,14
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-04-2026 11:00:00",19.0863,72.8888,PM2.5,38,119,66
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-04-2026 11:00:00",19.0863,72.8888,PM10,51,133,87
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-04-2026 11:00:00",19.047000,72.874600,NH3,7,7,7
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-04-2026 11:00:00",19.047000,72.874600,SO2,1,3,1
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-04-2026 11:00:00",19.047000,72.874600,CO,13,18,16
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","09-04-2026 11:00:00",19.10861,72.83622,SO2,47,52,49
